File,Algorithm,Search,ObjectiveFunctionValue,Time(ns),NotFeasible,SolutionFile
SetA_8x4S20,MinCapacityRandom,GreedyCustomerReloc,5528.0,1656889,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacityRandom,GreedySupplierSwap,5478.0,1303573,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacityRandom,GreedyCustomerSwap,5636.0,1253852,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacityRandom,GreedyInDoorSwap,5336.0,1887599,,SetA_8x4S20-Solution
SetA_8x4S20,MinCapacityRandom,GreedyOutDoorSwap,5367.0,1795897,,SetA_8x4S20-Solution
SetA_8x4S30,MaxCapacity,GreedySupplierReloc,5506.0,1761359,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacity,GreedyCustomerReloc,5487.0,1654951,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacity,GreedySupplierSwap,5549.0,1434976,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacity,GreedyCustomerSwap,5549.0,1359905,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacity,GreedyInDoorSwap,5416.0,1699464,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacity,GreedyOutDoorSwap,5306.0,1719034,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacity,GreedySupplierReloc,5403.0,2070303,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacity,GreedyCustomerReloc,5382.0,1775714,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacity,GreedySupplierSwap,5584.0,1350567,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacity,GreedyCustomerSwap,5584.0,1182454,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacity,GreedyInDoorSwap,5398.0,1742466,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacity,GreedyOutDoorSwap,5375.0,1790855,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacityRandom,GreedySupplierReloc,5499.0,1797435,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacityRandom,GreedyCustomerReloc,5322.0,1744908,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacityRandom,GreedySupplierSwap,5685.0,1661560,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacityRandom,GreedyCustomerSwap,5646.0,1739968,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacityRandom,GreedyInDoorSwap,5426.0,1867237,,SetA_8x4S30-Solution
SetA_8x4S30,MaxCapacityRandom,GreedyOutDoorSwap,5356.0,1827314,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacityRandom,GreedySupplierReloc,5464.0,1847651,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacityRandom,GreedyCustomerReloc,5260.0,1720174,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacityRandom,GreedySupplierSwap,5793.0,1445866,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacityRandom,GreedyCustomerSwap,5486.0,1399404,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacityRandom,GreedyInDoorSwap,5309.0,1776157,,SetA_8x4S30-Solution
SetA_8x4S30,MinCapacityRandom,GreedyOutDoorSwap,5433.0,1790419,,SetA_8x4S30-Solution
SetA_8x4S5,MaxCapacity,GreedySupplierReloc,5549.0,1560958,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacity,GreedyCustomerReloc,5549.0,1183942,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacity,GreedySupplierSwap,5549.0,1278730,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacity,GreedyCustomerSwap,5549.0,1202782,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacity,GreedyInDoorSwap,5416.0,1770921,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacity,GreedyOutDoorSwap,5306.0,1727142,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacity,GreedySupplierReloc,5613.0,1399702,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacity,GreedyCustomerReloc,5613.0,1233879,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacity,GreedySupplierSwap,5613.0,1257640,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacity,GreedyCustomerSwap,5613.0,1443876,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacity,GreedyInDoorSwap,5368.0,1855013,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacity,GreedyOutDoorSwap,5362.0,1859012,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacityRandom,GreedySupplierReloc,5362.0,1211396,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacityRandom,GreedyCustomerReloc,5605.0,1220438,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacityRandom,GreedySupplierSwap,5715.0,1286306,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacityRandom,GreedyCustomerSwap,5702.0,1177831,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacityRandom,GreedyInDoorSwap,5358.0,3701568,,SetA_8x4S5-Solution
SetA_8x4S5,MaxCapacityRandom,GreedyOutDoorSwap,5316.0,1787279,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacityRandom,GreedySupplierReloc,5246.0,1316318,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacityRandom,GreedyCustomerReloc,5625.0,1459473,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacityRandom,GreedySupplierSwap,5642.0,1632471,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacityRandom,GreedyCustomerSwap,5690.0,1456367,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacityRandom,GreedyInDoorSwap,5294.0,2071788,,SetA_8x4S5-Solution
SetA_8x4S5,MinCapacityRandom,GreedyOutDoorSwap,5184.0,2525279,,SetA_8x4S5-Solution
SetA_9x4S10,MaxCapacity,GreedySupplierReloc,6537.0,1739681,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacity,GreedyCustomerReloc,6450.0,1723022,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacity,GreedySupplierSwap,6600.0,1171028,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacity,GreedyCustomerSwap,6600.0,1169276,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacity,GreedyInDoorSwap,6158.0,2415478,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacity,GreedyOutDoorSwap,6270.0,2642710,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacity,GreedySupplierReloc,6386.0,1612862,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacity,GreedyCustomerReloc,6417.0,1401155,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacity,GreedySupplierSwap,6417.0,1634295,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacity,GreedyCustomerSwap,6417.0,1162095,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacity,GreedyInDoorSwap,6239.0,1702699,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacity,GreedyOutDoorSwap,6331.0,1725115,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacityRandom,GreedySupplierReloc,6377.0,1616108,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacityRandom,GreedyCustomerReloc,6489.0,1711682,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacityRandom,GreedySupplierSwap,6583.0,1227454,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacityRandom,GreedyCustomerSwap,6513.0,1161707,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacityRandom,GreedyInDoorSwap,6269.0,1883558,,SetA_9x4S10-Solution
SetA_9x4S10,MaxCapacityRandom,GreedyOutDoorSwap,6298.0,1782792,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacityRandom,GreedySupplierReloc,6316.0,1662424,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacityRandom,GreedyCustomerReloc,6445.0,1643175,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacityRandom,GreedySupplierSwap,6460.0,1142383,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacityRandom,GreedyCustomerSwap,6421.0,1379492,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacityRandom,GreedyInDoorSwap,6267.0,1785240,,SetA_9x4S10-Solution
SetA_9x4S10,MinCapacityRandom,GreedyOutDoorSwap,6295.0,1792663,,SetA_9x4S10-Solution
SetA_9x4S15,MaxCapacity,GreedySupplierReloc,6537.0,2165834,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacity,GreedyCustomerReloc,6450.0,2139658,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacity,GreedySupplierSwap,6600.0,1816467,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacity,GreedyCustomerSwap,6590.0,1749358,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacity,GreedyInDoorSwap,6158.0,2149643,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacity,GreedyOutDoorSwap,6270.0,2737819,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacity,GreedySupplierReloc,6335.0,1869322,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacity,GreedyCustomerReloc,6529.0,1842739,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacity,GreedySupplierSwap,6550.0,1629673,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacity,GreedyCustomerSwap,6550.0,1159767,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacity,GreedyInDoorSwap,6228.0,1815400,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacity,GreedyOutDoorSwap,6283.0,1780472,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacityRandom,GreedySupplierReloc,6574.0,1746255,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacityRandom,GreedyCustomerReloc,6400.0,1875653,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacityRandom,GreedySupplierSwap,6372.0,1654378,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacityRandom,GreedyCustomerSwap,6484.0,1182760,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacityRandom,GreedyInDoorSwap,6300.0,1815304,,SetA_9x4S15-Solution
SetA_9x4S15,MaxCapacityRandom,GreedyOutDoorSwap,6178.0,1911912,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacityRandom,GreedySupplierReloc,6403.0,1410829,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacityRandom,GreedyCustomerReloc,6532.0,1873653,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacityRandom,GreedySupplierSwap,6541.0,1175161,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacityRandom,GreedyCustomerSwap,6560.0,1430967,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacityRandom,GreedyInDoorSwap,6232.0,1881664,,SetA_9x4S15-Solution
SetA_9x4S15,MinCapacityRandom,GreedyOutDoorSwap,6327.0,1917832,,SetA_9x4S15-Solution
SetA_9x4S20,MaxCapacity,GreedySupplierReloc,6537.0,1702054,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacity,GreedyCustomerReloc,6450.0,2697859,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacity,GreedySupplierSwap,6600.0,1775477,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacity,GreedyCustomerSwap,6450.0,1910475,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacity,GreedyInDoorSwap,6158.0,1825456,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacity,GreedyOutDoorSwap,6270.0,2494676,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacity,GreedySupplierReloc,6247.0,2011531,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacity,GreedyCustomerReloc,6338.0,1727898,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacity,GreedySupplierSwap,6386.0,1452635,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacity,GreedyCustomerSwap,6386.0,1533667,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacity,GreedyInDoorSwap,6247.0,1819255,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacity,GreedyOutDoorSwap,6215.0,2357855,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacityRandom,GreedySupplierReloc,6138.0,1832895,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacityRandom,GreedyCustomerReloc,6225.0,2514128,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacityRandom,GreedySupplierSwap,6417.0,1186462,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacityRandom,GreedyCustomerSwap,6268.0,1790804,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacityRandom,GreedyInDoorSwap,6226.0,2006140,,SetA_9x4S20-Solution
SetA_9x4S20,MaxCapacityRandom,GreedyOutDoorSwap,6251.0,1845283,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacityRandom,GreedySupplierReloc,6472.0,2374283,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacityRandom,GreedyCustomerReloc,6355.0,1692505,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacityRandom,GreedySupplierSwap,6358.0,1466514,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacityRandom,GreedyCustomerSwap,6402.0,1419934,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacityRandom,GreedyInDoorSwap,6377.0,1701855,,SetA_9x4S20-Solution
SetA_9x4S20,MinCapacityRandom,GreedyOutDoorSwap,6233.0,2641880,,SetA_9x4S20-Solution
SetA_9x4S30,MaxCapacity,GreedySupplierReloc,6419.0,2052181,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacity,GreedyCustomerReloc,6332.0,2371183,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacity,GreedySupplierSwap,6600.0,1780756,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacity,GreedyCustomerSwap,6419.0,1760535,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacity,GreedyInDoorSwap,6158.0,2102127,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacity,GreedyOutDoorSwap,6270.0,2819171,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacity,GreedySupplierReloc,6078.0,1864892,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacity,GreedyCustomerReloc,6187.0,1832892,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacity,GreedySupplierSwap,6323.0,1866090,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacity,GreedyCustomerSwap,6323.0,1298336,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacity,GreedyInDoorSwap,6121.0,2429151,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacity,GreedyOutDoorSwap,6021.0,1831862,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacityRandom,GreedySupplierReloc,6232.0,2005516,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacityRandom,GreedyCustomerReloc,6172.0,2249602,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacityRandom,GreedySupplierSwap,6371.0,1609132,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacityRandom,GreedyCustomerSwap,6485.0,2062083,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacityRandom,GreedyInDoorSwap,6124.0,1980788,,SetA_9x4S30-Solution
SetA_9x4S30,MaxCapacityRandom,GreedyOutDoorSwap,6400.0,1769874,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacityRandom,GreedySupplierReloc,6071.0,2290293,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacityRandom,GreedyCustomerReloc,6260.0,1929870,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacityRandom,GreedySupplierSwap,6566.0,1444818,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacityRandom,GreedyCustomerSwap,6367.0,1598539,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacityRandom,GreedyInDoorSwap,6240.0,1976572,,SetA_9x4S30-Solution
SetA_9x4S30,MinCapacityRandom,GreedyOutDoorSwap,6190.0,1922379,,SetA_9x4S30-Solution
SetA_9x4S5,MaxCapacity,GreedySupplierReloc,6600.0,1239076,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacity,GreedyCustomerReloc,6600.0,1208625,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacity,GreedySupplierSwap,6600.0,1506778,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacity,GreedyCustomerSwap,6600.0,1221376,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacity,GreedyInDoorSwap,6158.0,1775879,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacity,GreedyOutDoorSwap,6270.0,1885070,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacity,GreedySupplierReloc,6398.0,1171252,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacity,GreedyCustomerReloc,6398.0,1158312,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacity,GreedySupplierSwap,6398.0,1156176,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacity,GreedyCustomerSwap,6398.0,1456731,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacity,GreedyInDoorSwap,6178.0,1898494,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacity,GreedyOutDoorSwap,6270.0,1760856,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacityRandom,GreedySupplierReloc,6758.0,1205389,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacityRandom,GreedyCustomerReloc,6753.0,1911993,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacityRandom,GreedySupplierSwap,6586.0,1283060,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacityRandom,GreedyCustomerSwap,6389.0,1160930,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacityRandom,GreedyInDoorSwap,6236.0,1965179,,SetA_9x4S5-Solution
SetA_9x4S5,MaxCapacityRandom,GreedyOutDoorSwap,6278.0,1906352,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacityRandom,GreedySupplierReloc,6479.0,1231594,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacityRandom,GreedyCustomerReloc,6447.0,1366916,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacityRandom,GreedySupplierSwap,6527.0,1153658,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacityRandom,GreedyCustomerSwap,6473.0,1178022,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacityRandom,GreedyInDoorSwap,6292.0,2057009,,SetA_9x4S5-Solution
SetA_9x4S5,MinCapacityRandom,GreedyOutDoorSwap,6193.0,1781888,,SetA_9x4S5-Solution
